# x	y
4.940694659	0.9367545956
14.82215208	0.9110442233
24.70341493	0.8861727457
34.58481397	0.8681469218
44.46620329	0.8361782075
61.75912587	0.8197799075
86.46228787	0.7718770588
111.1660919	0.7083589923
135.8699057	0.5714625612
172.9249551	0.5838060045
222.3319406	0.5941919985
271.7389067	0.4875137825
