# x	y
0.4408493358	1.070888051
0.7500041596	0.9347747017
2.249991559	0.9228395262
4.000022174	0.9078450733
6.000035106	0.8255461776
8.500003141	0.8235886429
12.49999761	0.8046456673
17.49993257	0.7696903002
25.00011349	0.7494440936
40.00002462	0.7009540187
62.50028037	0.6237838161
87.50007211	0.5507131031
125.0011521	0.4064508696
175.0010505	0.3838333988
